CNTRY_NAME,CNTRY_CODE,ADM1_NAME,ADM1_CODE,WHO_REGION,ISO_2_CODE,ADM1_COD_1,ADM0_CODE,GUID,ISO_3_CODE,WHO_CODE,ISO_2_ADM1,LVL,WHO_STATUS,UN_CODE,UNICEF_REG,CENTER_LON,CENTER_LAT,GlobalID,ADM1_VIZ_N,OCHAPCODE1
Guinea,GIN,Nzerekore,GIN008,AFRO,GN,GN001008000000000000,GN001000000000000000,{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},GIN,GUI,GN_N'ZEREKORE,1,Member state,324,WCARO,-8.90496943656,8.43912332555,{89F0E2F0-41BC-45B7-905E-A625D090BBEA},Nzerekore,GN08
Guinea,GIN,Conakry,GIN002,AFRO,GN,GN001002000000000000,GN001000000000000000,{117B2F72-2F3D-4B0E-8237-84EAFC014B59},GIN,GUI,GN_CONAKRY,1,Member state,324,WCARO,-13.56146914740,9.62757357497,{205CD0E8-6C92-4B76-ACD8-64C452508441},Conakry,GN02
Guinea,GIN,Kindia,GIN005,AFRO,GN,GN001005000000000000,GN001000000000000000,{BBFD4A3D-C612-471F-BF12-72160A6E8997},GIN,GUI,GN_KINDIA,1,Member state,324,WCARO,-13.12183946250,10.21374637270,{DF8F895C-EB6F-4378-9C97-FE833C80A824},Kindia,GN05
Guinea,GIN,Faranah,GIN003,AFRO,GN,GN001003000000000000,GN001000000000000000,{5217EDE4-E8A7-4D41-B049-27C587EC465C},GIN,GUI,GN_FARANAH,1,Member state,324,WCARO,-10.65867823560,10.49054316190,{5CAB8D67-488B-49EE-B725-F31920376ABA},Faranah,GN03
Guinea,GIN,Boke,GIN001,AFRO,GN,GN001001000000000000,GN001000000000000000,{E17F716C-DA1C-4212-8B52-8C9FBB65468B},GIN,GUI,GN_BOKE,1,Member state,324,WCARO,-13.77165160120,11.35755992240,{9C213284-7302-458D-A09B-07C31E4098ED},Boke,GN01
Guinea,GIN,Kankan,GIN004,AFRO,GN,GN001004000000000000,GN001000000000000000,{F4A65CE5-DE5C-458C-89D2-9A9948436620},GIN,GUI,GN_KANKAN,1,Member state,324,WCARO,-9.33442317798,10.58890369770,{5A534096-623E-4B32-BCDE-9C8B743F5D6C},Kankan,GN04
Guinea,GIN,Mamou,GIN007,AFRO,GN,GN001007000000000000,GN001000000000000000,{70A7F1F4-7ECC-4BA7-99F4-21C4F84859AA},GIN,GUI,GN_MAMOU,1,Member state,324,WCARO,-12.07333551460,10.66824914280,{3AE9E21F-11BD-4360-9746-4A8B13CAD788},Mamou,GN07
Guinea,GIN,Labe,GIN006,AFRO,GN,GN001006000000000000,GN001000000000000000,{8C1432DB-20F7-4B43-A09A-F370CA3EEC0C},GIN,GUI,GN_LABE,1,Member state,324,WCARO,-12.01279872220,11.75182459930,{29610115-75D5-4593-A444-64F9DCC7E9BB},Labe,GN06
